"freq,spscheme,spdep,spdepm,unit,geo\TIME_PERIOD",2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 ,2023 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,EE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,EEA_X_LI",1875.49 ,2053.25 ,2316.4 ,2384.59 b,2732.12 ,2874.5 ,3327.58 ,3643.06 ,5269.62 p,5461.99 p,5606.26 p,5941.6 p
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,EFTA_X_LI",61.12 ,57.47 ,55.85 ,65.93 ,67.89 ,94.33 ,102.24 p,122.33 p,127.45 p,127.66 p,144.9 p,143.71 p
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,ES",134.73 ,131.4 ,135.42 ,49.49 ,53.23 ,54.97 ,59.94 ,72.55 ,77.73 ,82.61 ,92.84 ,101.68 p
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,EU15",1752.72 ,1913.01 ,2161.65 ,2208.78 ,2538.64 ,2639.09 ,3079.37 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,EU27_2007",1834.82 ,2009.34 ,2269.58 ,2336.73 b,2680.77 ,2819.65 ,3259.2 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,EU27_2020",1875.49 ,2053.25 ,2316.4 ,2384.59 b,2732.12 ,2874.5 ,3327.58 ,3643.06 ,5269.62 p,5461.99 p,5606.26 p,5941.6 p
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,EU28",1875.49 ,2053.25 ,2316.4 ,2384.59 b,2732.12 ,2874.5 ,3327.58 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,FI",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,FR",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,HR",40.67 ,43.91 ,46.82 ,47.86 ,51.34 ,54.85 ,68.38 ,82.77 ,89.64 ,93.55 e,0.65 ,0.76 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,HU",3.3 ,0.28 ,0 ,0 b,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,IE",10.38 ,10.09 ,10.24 ,10.7 ,11.55 ,11.13 ,11.13 ,10.88 ,10.97 ,11.04 ,10.01 ,9.42 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,IS",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,IT",538 ,616 ,775 ,806 ,1054 ,1083 ,1220 ,1304 ,1576 ,1610 p,1612 p,1504 p
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,LT",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,0 p,0 ,0 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,LU",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,LV",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p,5.63 ,13.61 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,ME",: ,: ,: ,: ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 p
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,MK",: ,: ,: ,5.9 ,6.41 ,6.95 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,MT",1.62 ,1.79 ,1.91 ,1.95 ,2.11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,NO",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,PL",8.92 ,20.74 ,31.21 ,51.97 ,68.18 ,115.35 ,112.88 ,166.06 ,518.2 ,497.9 ,493.12 ,516.27 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,PT",0.46 ,0.39 ,0.33 ,0.3 ,0.26 ,0.24 ,213.28 ,266.01 ,309.94 ,391.82 ,390.81 ,446.54 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,RO",0 ,0.87 ,1.03 ,1.03 ,0 ,0 ,0 ,0 ,0 ,0 ,115.21 ,176.76 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,RS",23.76 ,23.97 ,22.35 ,20.83 ,19.27 ,18.55 ,20.82 ,42.58 ,42.72 ,136.78 ,154.41 ,174.15 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,SI",8.08 ,9.96 ,9.63 ,9.11 ,8.78 ,3.19 ,2.82 ,2.6 ,2.3 p,2.41 p,2.41 ,2.57 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,SK",60.17 ,62.68 ,64.15 ,63.89 ,63.07 ,62.01 ,64.13 ,65.54 ,106.5 ,67.08 ,65.55 ,69.01 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,TR",0.89 ,2.25 ,2.85 ,3.13 ,3.41 ,3.24 ,2.96 ,3.6 ,3.91 ,3.77 ,4.6 ,5.62 
"A,TOTAL,CASH_P_OTH,MT,MIO_EUR,UK",0 ,0 ,0 ,0 ,0 ,0 ,0 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,AL",: ,: ,: ,: ,: ,: ,95.42 ,96.19 ,112.57 ,104.32 ,109.33 ,125.28 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,AT",18.79 ,18.7 ,112.97 ,269.03 ,330.66 ,353.83 ,387.01 ,403.6 ,383.76 ,386.56 ,402.68 ,450.49 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,BA",: ,129.61 ,122.58 ,130.77 ,125.91 ,123.22 ,124.39 ,126.29 ,130.11 ,126.72 ,133.5 ,160.15 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,BE",16.56 ,14.4 ,13.9 ,9.76 ,9.07 ,5.63 ,4.8 ,4.01 ,3.45 ,2.9 ,2.73 ,2.36 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,BG",64.52 ,69.87 ,69.22 ,69.82 ,70.38 ,66.4 ,76.5 ,213.84 ,235.32 ,234.44 ,253.18 ,315.84 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,CH",2.01 ,1.92 ,1.76 ,2.08 ,1.88 ,1.63 ,1.63 ,1.67 ,1.68 ,1.64 ,1.58 p,1.69 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,CY",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,CZ",0.38 ,0.06 ,0.05 ,0.09 ,0.16 ,0.17 ,0.19 ,0.19 ,0.09 ,0.1 ,0.09 ,0.1 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,DE",147.42 ,270.93 ,280.84 ,331.86 ,370.84 ,422.49 ,453.5 ,516.39 ,553.1 ,602.24 ,689.95 ,811.51 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,DK",6.81 ,5.12 ,4.1 ,3.94 ,3.7 ,2.61 ,3.09 ,1.91 ,3.1 ,2.95 ,1.81 ,2.89 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EA19",1558.71 ,1684.16 ,1832.76 ,1994.31 ,2141.16 ,2216.44 ,2363.81 ,2702.88 ,2575.05 p,2782.03 p,2991.71 p,3323.88 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EA20",1621.29 ,1745.43 ,1892.1 ,2052.13 ,2198.02 ,2272.7 ,2419 ,2758.2 ,2629.14 p,2835.52 p,3162.32 p,3533.26 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EA21",1685.81 ,1815.29 ,1961.32 ,2121.95 ,2268.4 ,2339.1 ,2495.51 ,2972.04 ,2864.47 p,3069.96 p,3415.51 p,3849.1 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EE",5.21 ,5.43 ,5.6 ,6.1 ,6.57 ,7.76 ,8 ,10.19 ,11.45 ,9.8 ,9.86 ,13.22 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EEA_X_LI",2567.19 ,2660.03 ,2932.45 ,3222.73 b,3397.29 ,3532.43 ,3907.48 ,3899.33 ,3748.79 p,3945.78 p,4368.94 p,4964.93 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EFTA_X_LI",2.01 ,1.92 ,1.76 ,2.08 ,1.88 ,1.63 ,1.63 ,1.67 ,1.68 ,1.64 ,1.58 p,1.69 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EL",752.24 ,673.71 ,718.62 ,672.93 ,669.24 ,671.3 ,682.79 ,919.82 ,831.77 ,888.13 ,926.46 ,1003.1 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,ES",3.41 ,4.38 ,3.47 ,5.21 ,3.99 ,3.89 ,2.64 ,2.85 ,2.19 ,2.03 ,3.11 ,1.94 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EU15",1505.28 ,1628.13 ,1772.71 ,1937.82 ,2082.84 ,2187.64 ,2337.35 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EU27_2007",2537.77 ,2633.14 ,2904.37 ,3202.06 b,3377.91 ,3578.51 ,3957.01 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EU27_2020",2567.19 ,2660.03 ,2932.45 ,3222.73 b,3397.29 ,3532.43 ,3907.48 ,3899.33 ,3748.79 p,3945.78 p,4368.94 p,4964.93 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,EU28",2600.35 ,2694.4 ,2963.71 ,3259.87 b,3434.78 ,3634.77 ,4012.2 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,FI",156.22 ,149.83 ,124.37 ,110.69 ,98.9 ,88.18 ,71.23 ,63.92 ,55.08 ,45.66 ,39.36 ,36.11 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,FR",-11.85 ,-22.26 ,-20.88 ,-9.73 ,-10.38 ,-15.37 ,-12.98 ,-14.26 ,-15.04 ,58.51 ,71.11 ,114.04 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,HR",62.58 ,61.26 ,59.34 ,57.82 ,56.86 ,56.26 ,55.19 ,55.33 ,54.1 ,53.49 e,170.62 ,209.38 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,HU",116.98 ,111.92 ,98.05 ,120.79 b,132.82 ,138.6 ,153.04 ,156.06 ,143.82 ,148.7 ,151.88 ,181.14 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,IE",8.84 ,8.84 ,8.94 ,9.03 ,8.59 ,8.24 ,8.24 ,8.06 ,8.13 ,7.32 ,6.58 ,5.93 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,IS",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,IT",227 ,312 ,332 ,333 ,393 ,369 ,439 ,426 ,376 ,402 p,446 p,418 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,LT",44.55 ,43.37 ,42.92 ,43.86 ,45.51 ,51.78 ,56.88 ,59.97 ,64.24 p,67.45 p,78.22 ,83.81 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,LU",113.36 ,114.21 ,116.35 ,116.11 ,113.93 ,116.19 ,116.8 ,117.33 ,118.67 ,118.15 ,124.06 ,130.87 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,LV",8.01 ,8.39 ,8.79 ,9.77 ,10.17 ,14.26 ,16.15 ,16.66 ,17.39 ,17.85 p,28.47 ,21.32 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,ME",: ,: ,: ,: ,13.18 ,14.54 ,16.33 ,16.52 ,16.88 ,17.17 ,18.59 ,24.09 p
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,MK",: ,: ,: ,6.28 ,6.09 ,4.47 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,MT",2.31 ,2.5 ,2.63 ,2.42 ,2.4 ,4.43 ,4.66 ,4.88 ,5.28 ,5.5 ,5.89 ,6.99 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,NO",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,PL",369.92 ,329.93 ,462.34 ,483.43 ,480.6 ,536.74 ,581.61 ,0 ,0 ,0 ,: ,0 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,PT",33.33 ,43.89 ,46.77 ,48.85 ,53.81 ,59.3 ,76.51 ,108.04 ,123.96 ,160.57 ,148.63 ,179.35 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,RO",387.3 ,397.7 ,406.59 ,492.53 ,511.61 ,515.2 ,674.05 ,769.12 ,737.31 ,724.07 ,799.66 ,931.69 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,RS",122.84 ,124.25 ,119.15 ,110.22 ,102.28 ,102.85 ,100.71 ,100.9 ,109.22 ,36.22 ,26.1 ,28.97 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,SI",11.04 ,12.69 ,11.61 ,10.49 ,9.52 ,6.56 ,5.84 ,7.54 ,7.4 p,7.36 p,8.59 ,10.05 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,SK",22.28 ,23.14 ,23.86 ,24.94 ,25.33 ,48.97 ,42.74 ,47.89 ,28.21 ,0 ,0 ,34.79 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,TR",14.53 ,14.86 ,14.49 ,13.6 ,14.88 ,13.27 ,11.14 ,12.52 ,10.29 ,9.56 ,10.45 ,13.1 
"A,TOTAL,CASH_P_OTH,NMT,MIO_EUR,UK",33.15 ,34.37 ,31.26 ,37.15 ,37.49 ,102.34 ,104.72 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,AL",: ,: ,: ,: ,: ,: ,95.42 ,96.19 ,112.57 ,104.32 ,109.33 ,125.28 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,AT",18.79 ,18.7 ,112.97 ,269.03 ,330.66 ,353.83 ,387.01 ,403.6 ,383.76 ,386.56 ,402.68 ,450.49 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,BA",: ,129.61 ,122.59 ,131.91 ,127.12 ,124.63 ,125.12 ,127.16 ,131.09 ,127.74 ,134.26 ,161.21 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,BE",16.56 ,14.4 ,13.9 ,9.76 ,9.07 ,5.63 ,4.8 ,4.01 ,3.45 ,2.9 ,2.73 ,2.36 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,BG",64.52 ,69.87 ,69.22 ,69.82 ,70.38 ,66.4 ,76.5 ,213.84 ,235.32 ,234.44 ,253.18 ,315.84 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,CH",63.12 ,59.39 ,57.6 ,68.01 ,69.77 ,95.97 ,103.87 p,123.99 p,129.12 p,129.3 p,146.48 p,145.4 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,CY",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,CZ",0.38 ,0.06 ,0.05 ,0.09 ,0.16 ,0.17 ,0.19 ,0.19 ,0.09 ,0.1 ,0.09 ,0.1 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,DE",1077.32 ,1288.46 ,1384.75 ,1538.74 ,1654.54 ,1770.18 ,1871.68 ,2014.79 ,2936.78 ,3092.89 ,3265.33 ,3623.16 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,DK",146.08 ,142.73 ,140.85 ,139.35 ,139.61 ,144.68 ,159.93 ,176.16 ,197.74 ,217.89 ,244.46 ,292.22 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EA19",3242.05 ,3534.01 ,3933.36 ,4142.63 ,4617.85 ,4778.67 ,5353.29 ,5922.86 ,7042.17 p,7437.64 p,7746.34 p,8282.36 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EA20",3345.29 ,3639.18 ,4039.52 ,4248.31 ,4726.05 ,4889.78 ,5476.86 ,6060.96 ,7185.91 p,7584.67 p,7917.61 p,8492.5 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EA21",3409.81 ,3709.05 ,4108.73 ,4318.13 ,4796.43 ,4956.18 ,5553.37 ,6274.8 ,7421.24 p,7819.11 p,8170.79 p,8808.34 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EE",5.21 ,5.43 ,5.6 ,6.1 ,6.57 ,7.76 ,8 ,10.19 ,11.45 ,9.8 ,9.86 ,13.22 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EEA_X_LI",4442.69 ,4713.28 ,5248.85 ,5607.32 b,6129.41 ,6406.93 ,7235.06 ,7542.39 ,9018.41 p,9407.77 p,9975.2 p,10906.53 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EFTA_X_LI",63.12 ,59.39 ,57.6 ,68.01 ,69.77 ,95.97 ,103.87 p,123.99 p,129.12 p,129.3 p,146.48 p,145.4 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EL",752.24 ,673.71 ,718.62 ,672.93 ,669.24 ,671.3 ,682.79 ,919.82 ,831.77 ,888.13 ,926.46 ,1003.1 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,ES",138.14 ,135.78 ,138.89 ,54.7 ,57.22 ,58.86 ,62.58 ,75.4 ,79.93 ,84.64 ,95.95 ,103.62 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EU15",3258.01 ,3541.15 ,3934.36 ,4146.6 ,4621.49 ,4826.73 ,5416.71 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EU27_2007",4372.59 ,4642.48 ,5173.96 ,5538.79 b,6058.69 ,6398.16 ,7216.21 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EU27_2020",4442.69 ,4713.28 ,5248.85 ,5607.32 b,6129.41 ,6406.93 ,7235.06 ,7542.39 ,9018.41 p,9407.77 p,9975.2 p,10906.53 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,EU28",4475.84 ,4747.66 ,5280.11 ,5644.47 b,6166.89 ,6509.27 ,7339.78 p,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,FI",156.22 ,149.83 ,124.37 ,110.69 ,98.9 ,88.18 ,71.23 ,63.92 ,55.08 ,45.66 ,39.36 ,36.11 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,FR",-11.85 ,-22.26 ,-20.88 ,-9.73 ,-10.38 ,-15.37 ,-12.98 ,-14.26 ,-15.04 ,58.51 ,71.11 ,114.04 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,HR",103.25 ,105.18 ,106.16 ,105.68 ,108.21 ,111.11 ,123.57 ,138.1 ,143.74 ,147.04 e,171.27 ,210.14 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,HU",120.27 ,112.2 ,98.05 ,120.79 b,132.82 ,138.6 ,153.04 ,156.06 ,143.82 ,148.7 ,151.88 ,181.14 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,IE",19.22 ,18.94 ,19.18 ,19.73 ,20.14 ,19.37 ,19.37 ,18.95 ,19.1 ,18.35 ,16.59 ,15.34 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,IS",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,IT",765 ,928 ,1107 ,1139 ,1447 ,1452 ,1659 ,1730 ,1952 ,2012 p,2058 p,1922 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,LT",44.55 ,43.37 ,42.92 ,43.86 ,45.51 ,51.78 ,56.88 ,59.97 ,64.24 p,67.45 p,78.22 ,83.81 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,LU",113.36 ,114.21 ,116.35 ,116.11 ,113.93 ,116.19 ,116.8 ,117.33 ,118.67 ,118.15 ,124.06 ,130.87 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,LV",8.01 ,8.39 ,8.79 ,9.77 ,10.17 ,14.26 ,16.15 ,16.66 ,17.39 ,17.85 p,34.11 ,34.92 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,ME",: ,: ,: ,: ,13.18 ,14.54 ,16.33 ,16.52 ,16.88 ,17.17 ,18.59 ,24.09 p
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,MK",: ,: ,: ,12.18 ,12.49 ,11.42 ,: ,: ,: ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,MT",3.93 ,4.29 ,4.54 ,4.36 ,4.51 ,4.43 ,4.66 ,4.88 ,5.28 ,5.5 ,5.89 ,6.99 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,NO",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: ,: 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,PL",378.84 ,350.67 ,493.55 ,535.4 ,548.78 ,652.09 ,694.49 ,166.06 ,518.2 ,497.9 ,493.12 ,516.27 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,PT",33.79 ,44.28 ,47.1 ,49.15 ,54.06 ,59.54 ,289.8 ,374.05 ,433.9 ,552.39 ,539.44 ,625.89 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,RO",387.3 ,398.57 ,407.61 ,493.56 ,511.61 ,515.2 ,674.05 ,769.12 ,737.31 ,724.07 ,914.87 ,1108.45 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,RS",146.6 ,148.22 ,141.5 ,131.04 ,121.56 ,121.4 ,121.54 ,143.47 ,151.93 ,173 ,180.51 ,203.13 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,SI",19.12 ,22.65 ,21.24 ,19.61 ,18.3 ,9.75 ,8.67 ,10.13 ,9.7 p,9.77 p,11 ,12.63 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,SK",82.45 ,85.82 ,88.01 ,88.83 ,88.4 ,110.98 ,106.87 ,113.43 ,134.72 ,67.08 ,65.55 ,103.8 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,TR",15.42 ,17.11 ,17.34 ,16.74 ,18.29 ,16.51 ,14.1 ,16.12 ,14.2 ,13.33 ,15.05 ,18.72 
"A,TOTAL,CASH_P_OTH,TOTAL,MIO_EUR,UK",33.15 ,34.37 ,31.26 ,37.15 ,37.49 ,102.34 ,104.72 p,: ,: ,: ,: ,: 
"A,TOTAL,KND,MT,MIO_EUR,AL",: ,: ,: ,: ,: ,: ,1.6 ,1.72 ,1.69 ,1.65 ,1.73 ,2.31 
"A,TOTAL,KND,MT,MIO_EUR,AT",1177.2 ,1254.39 ,1342.22 ,1396.3 ,1450.58 ,1512.38 ,1585.74 ,1710.35 ,1715.87 ,1840.81 ,1922 ,2183.3 
"A,TOTAL,KND,MT,MIO_EUR,BA",: ,4.41 ,5.62 ,6.9 ,8.16 ,8.4 ,9.38 ,9.81 ,7.88 ,9.1 ,9.51 ,11.05 
"A,TOTAL,KND,MT,MIO_EUR,BE",7.86 ,7.38 ,7.89 ,8.38 ,8.61 ,7.34 ,7.21 ,6.96 ,7.1 ,7.03 ,7.3 ,7.36 
"A,TOTAL,KND,MT,MIO_EUR,BG",0 ,0.5 ,0.35 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND,MT,MIO_EUR,CH",2158.72 ,2149.61 ,2236.09 ,2578.33 ,2563.97 ,2511.01 ,2455.75 ,2588.69 ,2724.7 ,2688.44 ,3017.69 p,3236.6 p
"A,TOTAL,KND,MT,MIO_EUR,CY",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: 
"A,TOTAL,KND,MT,MIO_EUR,DE",4021.12 ,4049.59 ,4211.45 ,4292.99 ,4357.04 ,4363.82 ,4580.36 ,4906.44 ,4879.79 ,5294.6 ,5495.54 ,6076.25 p
"A,TOTAL,KND,MT,MIO_EUR,DK",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,: ,: ,: 
"A,TOTAL,KND,MT,MIO_EUR,EA19",11971.87 e,11731.49 e,11778.11 e,15300.68 e,15406.61 e,15690.71 e,16731.47 ,17814.16 ,18310.43 p,18992.94 p,20111.16 p,22742.25 p
"A,TOTAL,KND,MT,MIO_EUR,EA20",11972.3 e,11731.91 e,11778.81 e,15301.9 e,15408.17 e,15692.39 e,16733.43 ,17816.42 ,18312.8 p,18995.44 p,20113.47 p,22745.32 p
"A,TOTAL,KND,MT,MIO_EUR,EA21",11972.3 e,11732.4 e,11779.16 e,15301.9 e,15408.17 e,15692.39 e,16733.43 ,17816.42 ,18312.8 p,18995.44 p,20113.47 p,22745.32 p
"A,TOTAL,KND,MT,MIO_EUR,EE",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"A,TOTAL,KND,MT,MIO_EUR,EEA_X_LI",12053.39 p,11808.1 p,11854.6 p,15375.93 p,15490.83 p,15764.38 p,16799.45 p,17853.07 p,18345.86 p,19040.47 p,20160.92 p,22794.6 p
"A,TOTAL,KND,MT,MIO_EUR,EFTA_X_LI",2158.72 ,2149.61 ,2236.09 ,2578.33 ,2563.97 ,2511.01 ,2455.75 ,2588.69 ,2724.7 ,2688.44 ,3017.69 p,3236.6 p
"A,TOTAL,KND,MT,MIO_EUR,EL",21.09 ,30.73 ,27.15 ,21.18 ,22.16 ,20.1 ,23.59 ,15.33 ,2.65 ,2.98 ,4.4 ,5.13 p
"A,TOTAL,KND,MT,MIO_EUR,ES",2447.54 e,2347.95 e,2395.96 e,2438.18 e,2361.39 e,2480.3 e,2748.29 ,2944.35 ,3058.85 ,3171.55 ,3487.54 ,3816.96 p
"A,TOTAL,KND,MT,MIO_EUR,EU15",21515.94 p,21010.92 p,18391.18 p,22901.03 p,22369.41 p,22388.75 p,23630.14 p,: ,: ,: ,: ,: 
"A,TOTAL,KND,MT,MIO_EUR,EU27_2007",21581.13 p,21069.89 p,18458.19 p,22970.53 p,22451.43 p,22476.81 p,23721.98 p,: ,: ,: ,: ,: 
